"X","clo","tOut","tInOp","sex","subjId","time","day","time2","subDay"
344,0.555803683036938,21.80353333,24.19675167,"male","19",6.75000000000001,3,6,57
345,0.616659186633769,20.02153333,25.47058899,"female","20",0,1,1,58
346,0.615883949811105,21.84166667,26.42278699,"female","20",1.21666666666667,1,2,58
347,0.615354173227679,24.6,27.99144393,"female","20",2.75,1,3,58
348,0.618220488450024,25.47245,28.07861631,"female","20",3.96666666666667,1,4,58
349,0.618688289315905,22.271,28.07505392,"female","20",5.13333333333334,1,5,58
350,0.618720820168965,23.7135,28.08107661,"female","20",6.65000000000001,1,6,58
351,0.571557072964497,21.5744,25.87944781,"female","20",0,2,1,59
352,0.573040886246599,20.98633333,25.60426497,"female","20",1.16666666666667,2,2,59
353,0.571397921098396,23.3095,26.84430257,"female","20",2.8,2,3,59
354,0.565097081630956,24.3308,27.39514275,"female","20",3.91666666666667,2,4,59
355,0.565038607611786,20.8664,26.87441178,"female","20",5.13333333333334,2,5,59
356,0.569876520368271,20.6765,27.5018594,"female","20",6.66666666666667,2,6,59
357,0.57845620631706,16.9699,24.59494784,"female","20",0,3,1,60
358,0.583693341815378,18.9303,25.46718322,"female","20",1.3,3,2,60
359,0.579102401905693,19.0392,26.7242476,"female","20",2.76666666666667,3,3,60
360,0.584360144904349,20.9,28.21084114,"female","20",4.43333333333334,3,4,60
361,0.578584048529155,21.50781667,28.91420289,"female","20",5.23333333333334,3,5,60
362,0.578707564284559,22.81963333,29.06708061,"female","20",6.98333333333334,3,6,60
363,0.841204971852712,16.62925,26.01876122,"male","21",0,1,1,61
364,0.843803516789339,18.6,26.67636126,"male","21",1.21666666666667,1,2,61
365,0.840150949941017,20,26.85704014,"male","21",2.68333333333334,1,3,61
366,0.836055775284767,21.2706,27.11574586,"male","21",3.93333333333334,1,4,61
367,0.840097775333561,21.84375,27.8443797,"male","21",5.18333333333334,1,5,61
368,0.840931444158778,23.33333333,28.43180937,"male","21",6.58333333333334,1,6,61
369,0.563256251257844,17.75783333,24.74597568,"male","21",0,2,1,62
370,0.564551664902829,20.52828333,25.95326421,"male","21",1.28333333333333,2,2,62
371,0.559404382705688,22.96716667,27.60916344,"male","21",2.85,2,3,62
372,0.557366092465818,24.46416667,28.70073693,"male","21",4,2,4,62
373,0.557357968091965,25.4755,27.71680555,"male","21",5.33333333333333,2,5,62
374,0.558012541334611,26.1768,27.25266568,"male","21",6.78333333333333,2,6,62
375,0.507347403932363,18.31001667,24.64887513,"male","21",0,3,1,63
376,0.510707129065413,20.8515,26.81925182,"male","21",1.23333333333333,3,2,63
377,0.512376854328904,24.2938,28.35484471,"male","21",2.78333333333333,3,3,63
378,0.514694481547922,26.6,27.50002705,"male","21",4.03333333333333,3,4,63
379,0.512728196550161,27.2877,27.08099205,"male","21",5.26666666666666,3,5,63
380,0.506410238486715,27.5853,29.10582803,"male","21",6.74999999999999,3,6,63
381,0.547619145135395,17.5,24.71723141,"male","22",0,1,1,64
382,0.553036535489373,19.4926,25.07717593,"male","22",1.23333333333333,1,2,64
383,0.549251835222822,21.74451667,26.43114291,"male","22",2.8,1,3,64
384,0.547670489905868,21.9,26.42348747,"male","22",3.95,1,4,64
385,0.549647645512596,21.39933333,25.77052217,"male","22",5.28333333333333,1,5,64
386,0.551412875181995,18.153,26.70754919,"male","22",6.73333333333333,1,6,64
387,0.473260084150825,14.79786667,24.35216978,"male","22",0,2,1,65
388,0.472691689215135,14.90435,25.48901294,"male","22",1.13333333333333,2,2,65
389,0.466753202269319,17.88643333,28.00310157,"male","22",2.8,2,3,65
390,0.468198275570758,17.7,26.80587795,"male","22",4.15,2,4,65
391,0.466850618233439,18.08816667,27.16058464,"male","22",5.36666666666667,2,5,65
392,0.470261319463607,19.59683333,28.13264785,"male","22",6.78333333333334,2,6,65
393,0.465066692759283,20.73733333,25.31507785,"male","22",0,3,1,66
394,0.469283724704292,21.8,25.72241813,"male","22",1.3,3,2,66
395,0.4732138834754,25.44393333,27.33601895,"male","22",2.76666666666667,3,3,66
396,0.468790683529805,26.6661,27.87283725,"male","22",3.93333333333334,3,4,66
397,0.474680956874508,26.34766667,26.69523665,"male","22",5.23333333333334,3,5,66
398,0.466073714618105,24.1392,25.60215113,"male","22",6.65000000000001,3,6,66
399,0.535477691218257,15.1,23.75187152,"male","23",0,1,1,67
400,0.543113877305295,16.0712,24.54128878,"male","23",1.16666666666667,1,2,67
401,0.544647327528801,17.6,26.12405405,"male","23",2.75,1,3,67
402,0.538938510708977,19.91315,26.54720649,"male","23",3.93333333333333,1,4,67
403,0.544466853952035,21.81026667,27.23718243,"male","23",5.13333333333333,1,5,67
404,0.544116281988099,22.3338,28.21564206,"male","23",6.65,1,6,67
405,0.519036264689639,16.90883333,24.28650131,"male","23",0,2,1,68
406,0.522431329935789,20.24733333,25.48099356,"male","23",1.23333333333333,2,2,68
407,0.518222862340044,22.6136,27.18070616,"male","23",2.66666666666666,2,3,68
408,0.515288108638488,23.49651667,27.80886468,"male","23",3.99999999999999,2,4,68
409,0.520386240512598,24.8,28.37079397,"male","23",5.19999999999999,2,5,68
410,0.516709971588571,25.26075,29.03002903,"male","23",6.76666666666666,2,6,68
411,0.473540080743842,19.49566667,24.30487107,"male","23",0,3,1,69
412,0.472981814744417,20.2,24.94564742,"male","23",1.25,3,2,69
413,0.470399422817864,23.49883333,26.7780465,"male","23",2.75,3,3,69
414,0.467351562115364,24.5354,27.76488955,"male","23",3.98333333333333,3,4,69
415,0.474972513315733,25.36346667,26.76609104,"male","23",5.25,3,5,69
416,0.473493021908216,25.984,25.02071983,"male","23",6.76666666666667,3,6,69
417,0.482210921263322,18.12686667,24.84492235,"male","24",0,1,1,70
418,0.483616898290347,19.9,26.2504138,"male","24",1.21666666666667,1,2,70
419,0.482977848914452,20.4085,27.56266724,"male","24",2.73333333333334,1,3,70
420,0.483783747116104,21.214,27.6925799,"male","24",3.93333333333334,1,4,70
421,0.476165879745968,22.06916667,27.83652172,"male","24",5.20000000000001,1,5,70
422,0.481410813473631,21.4,28.2888418,"male","24",6.63333333333334,1,6,70
423,0.508478258952964,15.6934,24.82197611,"male","24",0,2,1,71
424,0.510279092006385,16.7915,26.10424738,"male","24",1.28333333333333,2,2,71
425,0.508740469128825,17.5,26.65194699,"male","24",2.73333333333333,2,3,71
426,0.505687275612727,17.84216667,26.91768246,"male","24",4.05,2,4,71
427,0.508169776112773,17.5,27.44459218,"male","24",5.31666666666667,2,5,71
428,0.514435971917119,18.19383333,27.63286872,"male","24",6.7,2,6,71
429,0.47913936897181,17.1,25.52053498,"male","24",0,3,1,72
430,0.47844877186697,18.1406,24.07092655,"male","24",1.21666666666667,3,2,72
431,0.476702059879899,19.2,27.35860083,"male","24",2.73333333333334,3,3,72
432,0.482258172207512,19.26255,27.91197167,"male","24",3.98333333333334,3,4,72
